Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
China,CHN,1990,"Age at first marriage, male",SP.DYN.SMAM.MA,23.8
China,CHN,1990,"Age population, age 00, female, interpolated",SP.POP.AG00.FE.IN,12686505.5
China,CHN,1990,"Age population, age 00, male, interpolated",SP.POP.AG00.MA.IN,14083348.5
China,CHN,1990,"Age population, age 01, female, interpolated",SP.POP.AG01.FE.IN,12178539
China,CHN,1990,"Age population, age 01, male, interpolated",SP.POP.AG01.MA.IN,13439895
China,CHN,1990,"Age population, age 02, female, interpolated",SP.POP.AG02.FE.IN,12266402.5
China,CHN,1990,"Age population, age 02, male, interpolated",SP.POP.AG02.MA.IN,13444745
China,CHN,1990,"Age population, age 03, female, interpolated",SP.POP.AG03.FE.IN,12205252.5
China,CHN,1990,"Age population, age 03, male, interpolated",SP.POP.AG03.MA.IN,13298724
China,CHN,1990,"Age population, age 04, female, interpolated",SP.POP.AG04.FE.IN,11428171.5
China,CHN,1990,"Age population, age 04, male, interpolated",SP.POP.AG04.MA.IN,12385743
China,CHN,1990,"Age population, age 05, female, interpolated",SP.POP.AG05.FE.IN,10716106
China,CHN,1990,"Age population, age 05, male, interpolated",SP.POP.AG05.MA.IN,11559497
China,CHN,1991,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.911360025
China,CHN,1991,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.860360026
China,CHN,1991,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.750880003
China,CHN,1991,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,21.09115028
China,CHN,1991,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,21.84589005
China,CHN,1991,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,46.20002
China,CHN,1991,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,111.3227692
China,CHN,1991,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,121.430542
China,CHN,1991,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,93.82729
China,CHN,1991,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,99.64831
China,CHN,1991,"Primary education, teachers (% female)",SE.PRM.TCHR.FE.ZS,43.15446091
China,CHN,1991,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,93.82729
China,CHN,1991,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,99.64831
China,CHN,1991,"Children out of school, primary, female",SE.PRM.UNER.FE,6002205
China,CHN,1991,"Children out of school, primary, male",SE.PRM.UNER.MA,3739816
China,CHN,1991,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,41.43601
China,CHN,1991,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,41.86931
China,CHN,1991,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,38.39105
China,CHN,1991,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,35.52804184
China,CHN,1991,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,47.49119186
China,CHN,1991,"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,31.08633041
China,CHN,1991,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,59.375
China,CHN,1991,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,25.1
China,CHN,1991,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,93.7
China,CHN,1991,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,98
China,CHN,1991,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,54.08037915
China,CHN,1991,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,64.44027573
China,CHN,1991,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,75.299
China,CHN,1991,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,72.754
China,CHN,1991,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,1.956178306
China,CHN,1991,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,4.8722249
China,CHN,1991,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,65.65262195
China,CHN,1991,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,71.02484418
China,CHN,1991,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,71.343
China,CHN,1991,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,82.673
China,CHN,1991,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",SL.EMP.VULN.FE.ZS,63.69643752
China,CHN,1991,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",SL.EMP.VULN.MA.ZS,66.15261928
China,CHN,1991,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,34.34738145
China,CHN,1991,"Wage and salaried workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.WORK.MA.ZS,28.97515869
China,CHN,1991,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,42.63841995
China,CHN,1991,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,13.6289338
China,CHN,1991,"Employment in industry, female (% of female employment) (modeled ILO estimate)",SL.IND.EMPL.FE.ZS,25.99922924
China,CHN,1991,"Employment in industry, male (% of male employment) (modeled ILO estimate)",SL.IND.EMPL.MA.ZS,17.51994085
China,CHN,1991,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,19.92038379
China,CHN,1991,"Employment in services, male (% of male employment) (modeled ILO estimate)",SL.SRV.EMPL.MA.ZS,18.03978314
China,CHN,1991,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,72.844
China,CHN,1991,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,84.905
China,CHN,1991,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,45.61368168
China,CHN,1991,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,3.782
China,CHN,1991,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,4.934
China,CHN,1991,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,2.062
China,CHN,1991,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,2.629
China,CHN,1991,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,27.892
China,CHN,1991,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,124.306
China,CHN,1991,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,185.477
China,CHN,1991,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,70.333
China,CHN,1991,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,66.099
China,CHN,1991,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.934
China,CHN,1991,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,76.385206
China,CHN,1991,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,67.726589
China,CHN,1991,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,0
China,CHN,1991,The age at which women and men can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,0
China,CHN,1991,The mandatory retirement age for women and men is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
China,CHN,1991,The age at which women and men can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
China,CHN,1991,A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,1
China,CHN,1991,A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,1
China,CHN,1991,A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,1
China,CHN,1991,A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,1
China,CHN,1991,Dismissal of pregnant workers is prohibited (1=yes; 0=no),SG.DML.PRGW,1
China,CHN,1991,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),SG.DNG.WORK.DN.EQ,0
China,CHN,1991,A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,1
China,CHN,1991,A woman can be "head of household" in the same way as a man (1=yes; 0=no),SG.HLD.HEAD.EQ,1
China,CHN,1991,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,1
China,CHN,1991,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,1
China,CHN,1991,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,1
China,CHN,1991,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),SG.IND.WORK.EQ,0
China,CHN,1991,The law grants spouses equal administrative authority over assets during marriage (1=yes; 0=no),SG.LAW.ASST.AR,1
China,CHN,1991,The law prohibits discrimination in access to credit based on gender (1=yes; 0=no),SG.LAW.CRDD.GR,0
China,CHN,1991,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,0
China,CHN,1991,The law provides for the valuation of nonmonetary contributions (1=yes; 0=no),SG.LAW.NMCN,1
China,CHN,1991,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,0
China,CHN,1991,The law is free of legal provisions that require a married woman to obey her husband (1=yes; 0=no),SG.LAW.OBHB.MR.NO,1
China,CHN,1991,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,0
China,CHN,1991,There is legislation on sexual harassment in employment (1=yes; 0=no),SG.LEG.SXHR.EM,0
China,CHN,1991,A woman can choose where to live in the same way as a man (1=yes; 0=no),SG.LOC.LIVE.EQ,1
China,CHN,1991,A woman can work at night in the same way as a man (1=yes; 0=no),SG.NGT.WORK.EQ,1
China,CHN,1991,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,1
China,CHN,1991,A woman can open a bank account in the same way as a man (1=yes; 0=no),SG.OPN.BANK.EQ,1
China,CHN,1991,Women and men have equal ownership rights to immovable property (1=yes; 0=no),SG.OWN.PRRT.IM,1
China,CHN,1991,Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),SG.PEN.SXHR.EM,0
China,CHN,1991,A woman has the same rights to remarry as a man (1=yes; 0=no),SG.REM.RIGT.EQ,1
China,CHN,1991,Length of paid maternity leave (calendar days),SH.MMR.LEVE,90
China,CHN,1991,Paid leave of at least 14 weeks available to mothers (1=yes; 0=no),SH.MMR.LEVE.AL,0
China,CHN,1991,The government administers 100 percent of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,0
China,CHN,1991,Length of paid shared parental leave (calendar days),SH.PAR.LEVE,0
China,CHN,1991,There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,0
China,CHN,1991,Length of paid parental leave for mother (calendar days),SH.PAR.LEVE.FE,0
China,CHN,1991,Length of paid parental leave for father (calendar days),SH.PAR.LEVE.MA,0
China,CHN,1991,Length of paid paternity leave (calendar days),SH.PTR.LEVE,0
China,CHN,1991,Paid leave is available to fathers (1=yes; 0=no),SH.PTR.LEVE.AL,0
China,CHN,1991,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,1.8
China,CHN,1991,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,0.8
China,CHN,1991,"Labor force, female",SL.TLF.TOTL.FE.IN,295230371
China,CHN,1991,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,76.65180381
China,CHN,1991,"Life expectancy at age 60, female (years)",SP.DYN.LE60.FE.IN,18.7691
China,CHN,1991,"Life expectancy at age 60, male (years)",SP.DYN.LE60.MA.IN,16.225
China,CHN,1991,"Age population, age 00, female, interpolated",SP.POP.AG00.FE.IN,11629280
China,CHN,1991,"Age population, age 00, male, interpolated",SP.POP.AG00.MA.IN,12988108
China,CHN,1991,"Age population, age 01, female, interpolated",SP.POP.AG01.FE.IN,12551449.5
China,CHN,1991,"Age population, age 01, male, interpolated",SP.POP.AG01.MA.IN,13937596
China,CHN,1991,"Age population, age 02, female, interpolated",SP.POP.AG02.FE.IN,12127534.5
China,CHN,1991,"Age population, age 02, male, interpolated",SP.POP.AG02.MA.IN,13374721.5
China,CHN,1991,"Age population, age 03, female, interpolated",SP.POP.AG03.FE.IN,12225999.5
China,CHN,1991,"Age population, age 03, male, interpolated",SP.POP.AG03.MA.IN,13396884.5
China,CHN,1991,"Age population, age 04, female, interpolated",SP.POP.AG04.FE.IN,12173457
China,CHN,1991,"Age population, age 04, male, interpolated",SP.POP.AG04.MA.IN,13263064
China,CHN,1991,"Age population, age 05, female, interpolated",SP.POP.AG05.FE.IN,11404169
China,CHN,1991,"Age population, age 05, male, interpolated",SP.POP.AG05.MA.IN,12359699.5
China,CHN,1991,"Own-account workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.OWAC.FE.ZS,11.0909996
China,CHN,1991,"Own-account workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.OWAC.MA.ZS,44.77500153
China,CHN,1992,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.922299981
China,CHN,1992,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.874170005
China,CHN,1992,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.773620009
China,CHN,1992,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,22.06452942
China,CHN,1992,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,23.26989937
China,CHN,1992,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,46.48611
China,CHN,1992,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,109.5127487
China,CHN,1992,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,117.8235474
China,CHN,1992,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,93.15314
China,CHN,1992,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,98.42773
China,CHN,1992,"Primary education, teachers (% female)",SE.PRM.TCHR.FE.ZS,43.79190826
China,CHN,1992,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,93.15314
China,CHN,1992,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,98.42773
China,CHN,1992,"Children out of school, primary, female",SE.PRM.UNER.FE,6483422
China,CHN,1992,"Children out of school, primary, male",SE.PRM.UNER.MA,4595033
China,CHN,1992,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,42.16223
China,CHN,1992,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,42.65272
China,CHN,1992,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,38.81109
China,CHN,1992,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,38.65140915
China,CHN,1992,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,50.08684921
China,CHN,1992,"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,31.80392075
China,CHN,1992,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,59.375
China,CHN,1992,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,25.6
China,CHN,1992,Pregnant women receiving prenatal care (%),SH.STA.ANVC.ZS,69.7
China,CHN,1992,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,84.1
China,CHN,1992,"Prevalence of underweight, weight for age, female (% of children under 5)",SH.STA.MALN.FE.ZS,14.6
China,CHN,1992,"Prevalence of underweight, weight for age, male (% of children under 5)",SH.STA.MALN.MA.ZS,13.8
China,CHN,1992,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,53.02494733
China,CHN,1992,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,63.11489249
China,CHN,1992,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,74.277
China,CHN,1992,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,71.864
China,CHN,1992,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,1.96824268
China,CHN,1992,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,4.907663779
China,CHN,1992,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,65.13217342
China,CHN,1992,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,70.4009777
China,CHN,1992,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,71.1
China,CHN,1992,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,82.469
China,CHN,1992,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",SL.EMP.VULN.FE.ZS,63.16393074
China,CHN,1992,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",SL.EMP.VULN.MA.ZS,65.49331363
China,CHN,1992,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,34.86782456
China,CHN,1992,"Wage and salaried workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.WORK.MA.ZS,29.59902372
China,CHN,1992,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,41.9879111
China,CHN,1992,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,13.4817971
China,CHN,1992,"Employment in industry, female (% of female employment) (modeled ILO estimate)",SL.IND.EMPL.FE.ZS,26.18087357
China,CHN,1992,"Employment in industry, male (% of male employment) (modeled ILO estimate)",SL.IND.EMPL.MA.ZS,17.92332779
